meterid	timestamp	power	pf
470382	01/10/2011 01:00:00	2750.4	1
470382	01/10/2011 02:00:00	2730.24	1
470382	01/10/2011 03:00:00	2738.88	1
470382	01/10/2011 04:00:00	2764.8	1
470382	01/10/2011 05:00:00	2820.96	1
470382	01/10/2011 06:00:00	2990.88	1
470382	01/10/2011 07:00:00	3288.96	1
470382	01/10/2011 08:00:00	3309.12	1
470382	01/10/2011 09:00:00	3189.6	1
470382	01/10/2011 10:00:00	3144.96	1
470382	01/10/2011 11:00:00	2989.44	1
470382	01/10/2011 12:00:00	2930.4	1
470382	01/10/2011 13:00:00	2805.12	1
470382	01/10/2011 14:00:00	2774.88	1
470382	01/10/2011 15:00:00	2777.76	1
470382	01/10/2011 16:00:00	2846.88	1
470382	01/10/2011 17:00:00	3052.8	1
470382	01/10/2011 18:00:00	3310.56	1
470382	01/10/2011 19:00:00	3265.92	1
470382	01/10/2011 20:00:00	3186.72	1
470382	01/10/2011 21:00:00	3071.52	1
470382	01/10/2011 22:00:00	2911.68	1
470382	01/10/2011 23:00:00	2681.28	1
470382	01/11/2011 00:00:00	2502.72	1
470382	01/11/2011 01:00:00	2436.48	1
470382	01/11/2011 02:00:00	2386.08	1
470382	01/11/2011 03:00:00	2396.16	1
470382	01/11/2011 04:00:00	2413.44	1
470382	01/11/2011 05:00:00	2484	1
470382	01/11/2011 06:00:00	2682.72	1
470382	01/11/2011 07:00:00	2970.72	1
470382	01/11/2011 08:00:00	3039.84	1
470382	01/11/2011 09:00:00	2875.68	1
470382	01/11/2011 10:00:00	2852.64	1
470382	01/11/2011 11:00:00	2822.4	1
470382	01/11/2011 12:00:00	2780.64	1
470382	01/11/2011 13:00:00	2720.16	1
470382	01/11/2011 14:00:00	2720.16	1
470382	01/11/2011 15:00:00	2705.76	1
470382	01/11/2011 16:00:00	2756.16	1
470382	01/11/2011 17:00:00	2910.24	1
470382	01/11/2011 18:00:00	3255.84	1
470382	01/11/2011 19:00:00	3205.44	1
470382	01/11/2011 20:00:00	3094.56	1
470382	01/11/2011 21:00:00	3022.56	1
470382	01/11/2011 22:00:00	2895.84	1
470382	01/11/2011 23:00:00	2632.32	1
470382	01/12/2011 00:00:00	2531.52	1
470382	01/12/2011 01:00:00	2414.88	1
470382	01/12/2011 02:00:00	2391.84	1
470382	01/12/2011 03:00:00	2364.48	1
470382	01/12/2011 04:00:00	2364.48	1
470382	01/12/2011 05:00:00	2455.2	1
470382	01/12/2011 06:00:00	2649.6	1
470382	01/12/2011 07:00:00	2970.72	1
470382	01/12/2011 08:00:00	3064.32	1
470382	01/12/2011 09:00:00	2973.6	1
470382	01/12/2011 10:00:00	2913.12	1
470382	01/12/2011 11:00:00	2820.96	1
470382	01/12/2011 12:00:00	2832.48	1
470382	01/12/2011 13:00:00	2880	1
470382	01/12/2011 14:00:00	2763.36	1
470382	01/12/2011 15:00:00	2733.12	1
470382	01/12/2011 16:00:00	2764.8	1
470382	01/12/2011 17:00:00	3008.16	1
470382	01/12/2011 18:00:00	3303.36	1
470382	01/12/2011 19:00:00	3252.96	1
470382	01/12/2011 20:00:00	3123.36	1
470382	01/12/2011 21:00:00	2990.88	1
470382	01/12/2011 22:00:00	2818.08	1
470382	01/12/2011 23:00:00	2682.72	1
470382	01/13/2011 00:00:00	2481.12	1
470382	01/13/2011 01:00:00	2354.4	1
470382	01/13/2011 02:00:00	2331.36	1
470382	01/13/2011 03:00:00	2331.36	1
470382	01/13/2011 04:00:00	2338.56	1
470382	01/13/2011 05:00:00	2469.6	1
470382	01/13/2011 06:00:00	2708.64	1
470382	01/13/2011 07:00:00	3116.16	1
470382	01/13/2011 08:00:00	3189.6	1
470382	01/13/2011 09:00:00	3025.44	1
470382	01/13/2011 10:00:00	2964.96	1
470382	01/13/2011 11:00:00	2963.52	1
470382	01/13/2011 12:00:00	2862.72	1
470382	01/13/2011 13:00:00	2891.52	1
470382	01/13/2011 14:00:00	2848.32	1
470382	01/13/2011 15:00:00	2780.64	1
470382	01/13/2011 16:00:00	2805.12	1
470382	01/13/2011 17:00:00	3041.28	1
470382	01/13/2011 18:00:00	3286.08	1
470382	01/13/2011 19:00:00	3228.48	1
470382	01/13/2011 20:00:00	3219.84	1
470382	01/13/2011 21:00:00	3104.64	1
470382	01/13/2011 22:00:00	2897.28	1
470382	01/13/2011 23:00:00	2692.8	1
470382	01/14/2011 00:00:00	2520	1
470382	01/14/2011 01:00:00	2446.56	1
470382	01/14/2011 02:00:00	2412	1
470382	01/14/2011 03:00:00	2399.04	1
470382	01/14/2011 04:00:00	2373.12	1
470382	01/14/2011 05:00:00	2448	1
470382	01/14/2011 06:00:00	2600.64	1
470382	01/14/2011 07:00:00	2878.56	1
470382	01/14/2011 08:00:00	2930.4	1
470382	01/14/2011 09:00:00	2838.24	1
470382	01/14/2011 10:00:00	2848.32	1
470382	01/14/2011 11:00:00	2797.92	1
470382	01/14/2011 12:00:00	2764.8	1
470382	01/14/2011 13:00:00	2759.04	1
470382	01/14/2011 14:00:00	2638.08	1
470382	01/14/2011 15:00:00	2633.76	1
470382	01/14/2011 16:00:00	2705.76	1
470382	01/14/2011 17:00:00	3003.84	1
470382	01/14/2011 18:00:00	3251.52	1
470382	01/14/2011 19:00:00	3208.32	1
470382	01/14/2011 20:00:00	3126.24	1
470382	01/14/2011 21:00:00	3058.56	1
470382	01/14/2011 22:00:00	2967.84	1
470382	01/14/2011 23:00:00	2780.64	1
470382	01/15/2011 00:00:00	2635.2	1
470382	01/15/2011 01:00:00	2537.28	1
470382	01/15/2011 02:00:00	2495.52	1
470382	01/15/2011 03:00:00	2430.72	1
470382	01/15/2011 04:00:00	2484	1
470382	01/15/2011 05:00:00	2521.44	1
470382	01/15/2011 06:00:00	2648.16	1
470382	01/15/2011 07:00:00	2800.8	1
470382	01/15/2011 08:00:00	2963.52	1
470382	01/15/2011 09:00:00	3042.72	1
470382	01/15/2011 10:00:00	3085.92	1
470382	01/15/2011 11:00:00	3157.92	1
470382	01/15/2011 12:00:00	3068.64	1
470382	01/15/2011 13:00:00	3022.56	1
470382	01/15/2011 14:00:00	2871.36	1
470382	01/15/2011 15:00:00	2882.88	1
470382	01/15/2011 16:00:00	2953.44	1
470382	01/15/2011 17:00:00	3114.72	1
470382	01/15/2011 18:00:00	3451.68	1
470382	01/15/2011 19:00:00	3430.08	1
470382	01/15/2011 20:00:00	3283.2	1
470382	01/15/2011 21:00:00	3222.72	1
470382	01/15/2011 22:00:00	3188.16	1
470382	01/15/2011 23:00:00	3058.56	1
470382	01/16/2011 00:00:00	2895.84	1
470382	01/16/2011 01:00:00	2802.24	1
470382	01/16/2011 02:00:00	2736	1
470382	01/16/2011 03:00:00	2783.52	1
470382	01/16/2011 04:00:00	2773.44	1
470382	01/16/2011 05:00:00	2782.08	1
470382	01/16/2011 06:00:00	2882.88	1
470382	01/16/2011 07:00:00	3018.24	1
470382	01/16/2011 08:00:00	3165.12	1
470382	01/16/2011 09:00:00	3245.76	1
470382	01/16/2011 10:00:00	3277.44	1
470382	01/16/2011 11:00:00	3185.28	1
470382	01/16/2011 12:00:00	3097.44	1
470382	01/16/2011 13:00:00	3055.68	1
470382	01/16/2011 14:00:00	2903.04	1
470382	01/16/2011 15:00:00	2838.24	1
470382	01/16/2011 16:00:00	2849.76	1
470382	01/16/2011 17:00:00	3052.8	1
470382	01/16/2011 18:00:00	3388.32	1
470382	01/16/2011 19:00:00	3415.68	1
470382	01/16/2011 20:00:00	3414.24	1
470382	01/16/2011 21:00:00	3254.4	1
470382	01/16/2011 22:00:00	3137.76	1
470382	01/16/2011 23:00:00	2823.84	1
470382	01/17/2011 00:00:00	2679.84	1
470382	01/17/2011 01:00:00	2616.48	1
470382	01/17/2011 02:00:00	2551.68	1
470382	01/17/2011 03:00:00	2532.96	1
470382	01/17/2011 04:00:00	2544.48	1
470382	01/17/2011 05:00:00	2629.44	1
470382	01/17/2011 06:00:00	2797.92	1
470382	01/17/2011 07:00:00	3127.68	1
470382	01/17/2011 08:00:00	3258.72	1
470382	01/17/2011 09:00:00	3126.24	1
470382	01/17/2011 10:00:00	3123.36	1
470382	01/17/2011 11:00:00	3084.48	1
470382	01/17/2011 12:00:00	2996.64	1
470382	01/17/2011 13:00:00	3003.84	1
470382	01/17/2011 14:00:00	2927.52	1
470382	01/17/2011 15:00:00	2952	1
470382	01/17/2011 16:00:00	2905.92	1
470382	01/17/2011 17:00:00	3036.96	1
470382	01/17/2011 18:00:00	3251.52	1
470382	01/17/2011 19:00:00	3149.28	1
470382	01/17/2011 20:00:00	3093.12	1
470382	01/17/2011 21:00:00	2943.36	1
470382	01/17/2011 22:00:00	2797.92	1
470382	01/17/2011 23:00:00	2597.76	1
470382	01/18/2011 00:00:00	2419.2	1
470382	01/18/2011 01:00:00	2337.12	1
470382	01/18/2011 02:00:00	2289.6	1
470382	01/18/2011 03:00:00	2302.56	1
470382	01/18/2011 04:00:00	2295.36	1
470382	01/18/2011 05:00:00	2378.88	1
470382	01/18/2011 06:00:00	2584.8	1
470382	01/18/2011 07:00:00	2950.56	1
470382	01/18/2011 08:00:00	2963.52	1
470382	01/18/2011 09:00:00	2874.24	1
470382	01/18/2011 10:00:00	2841.12	1
470382	01/18/2011 11:00:00	2809.44	1
470382	01/18/2011 12:00:00	2786.4	1
470382	01/18/2011 13:00:00	2808	1
470382	01/18/2011 14:00:00	2733.12	1
470382	01/18/2011 15:00:00	2747.52	1
470382	01/18/2011 16:00:00	2808	1
470382	01/18/2011 17:00:00	3021.12	1
470382	01/18/2011 18:00:00	3252.96	1
470382	01/18/2011 19:00:00	3255.84	1
470382	01/18/2011 20:00:00	3216.96	1
470382	01/18/2011 21:00:00	3134.88	1
470382	01/18/2011 22:00:00	3035.52	1
470382	01/18/2011 23:00:00	2839.68	1
470382	01/19/2011 00:00:00	2674.08	1
470382	01/19/2011 01:00:00	2586.24	1
470382	01/19/2011 02:00:00	2534.4	1
470382	01/19/2011 03:00:00	2530.08	1
470382	01/19/2011 04:00:00	2566.08	1
470382	01/19/2011 05:00:00	2592	1
470382	01/19/2011 06:00:00	2777.76	1
470382	01/19/2011 07:00:00	3144.96	1
470382	01/19/2011 08:00:00	3212.64	1
470382	01/19/2011 09:00:00	3156.48	1
470382	01/19/2011 10:00:00	3120.48	1
470382	01/19/2011 11:00:00	2962.08	1
470382	01/19/2011 12:00:00	2813.76	1
470382	01/19/2011 13:00:00	2806.56	1
470382	01/19/2011 14:00:00	2769.12	1
470382	01/19/2011 15:00:00	2681.28	1
470382	01/19/2011 16:00:00	2747.52	1
470382	01/19/2011 17:00:00	2972.16	1
470382	01/19/2011 18:00:00	3363.84	1
470382	01/19/2011 19:00:00	3404.16	1
470382	01/19/2011 20:00:00	3391.2	1
470382	01/19/2011 21:00:00	3335.04	1
470382	01/19/2011 22:00:00	3238.56	1
470382	01/19/2011 23:00:00	3011.04	1
470382	01/20/2011 00:00:00	2810.88	1
470382	01/20/2011 01:00:00	2727.36	1
470382	01/20/2011 02:00:00	2737.44	1
470382	01/20/2011 03:00:00	2730.24	1
470382	01/20/2011 04:00:00	2750.4	1
470382	01/20/2011 05:00:00	2770.56	1
470382	01/20/2011 06:00:00	2960.64	1
470382	01/20/2011 07:00:00	3297.6	1
470382	01/20/2011 08:00:00	3342.24	1
470382	01/20/2011 09:00:00	3215.52	1
470382	01/20/2011 10:00:00	3198.24	1
470382	01/20/2011 11:00:00	3201.12	1
470382	01/20/2011 12:00:00	3087.36	1
470382	01/20/2011 13:00:00	2931.84	1
470382	01/20/2011 14:00:00	2928.96	1
470382	01/20/2011 15:00:00	2936.16	1
470382	01/20/2011 16:00:00	2995.2	1
470382	01/20/2011 17:00:00	3212.64	1
470382	01/20/2011 18:00:00	3503.52	1
470382	01/20/2011 19:00:00	3558.24	1
470382	01/20/2011 20:00:00	3453.12	1
470382	01/20/2011 21:00:00	3516.48	1
470382	01/20/2011 22:00:00	3378.24	1
470382	01/20/2011 23:00:00	3183.84	1
470382	01/21/2011 00:00:00	3071.52	1
470382	01/21/2011 01:00:00	3028.32	1
470382	01/21/2011 02:00:00	2998.08	1
470382	01/21/2011 03:00:00	2962.08	1
470382	01/21/2011 04:00:00	3003.84	1
470382	01/21/2011 05:00:00	3065.76	1
470382	01/21/2011 06:00:00	3254.4	1
470382	01/21/2011 07:00:00	3435.84	1
470382	01/21/2011 08:00:00	3509.28	1
470382	01/21/2011 09:00:00	3487.68	1
470382	01/21/2011 10:00:00	3402.72	1
470382	01/21/2011 11:00:00	3411.36	1
470382	01/21/2011 12:00:00	3307.68	1
470382	01/21/2011 13:00:00	3193.92	1
470382	01/21/2011 14:00:00	3120.48	1
470382	01/21/2011 15:00:00	3049.92	1
470382	01/21/2011 16:00:00	3072.96	1
470382	01/21/2011 17:00:00	3299.04	1
470382	01/21/2011 18:00:00	3654.72	1
470382	01/21/2011 19:00:00	3687.84	1
470382	01/21/2011 20:00:00	3608.64	1
470382	01/21/2011 21:00:00	3536.64	1
470382	01/21/2011 22:00:00	3437.28	1
470382	01/21/2011 23:00:00	3234.24	1
470382	01/22/2011 00:00:00	3070.08	1
470382	01/22/2011 01:00:00	3009.6	1
470382	01/22/2011 02:00:00	2939.04	1
470382	01/22/2011 03:00:00	2897.28	1
470382	01/22/2011 04:00:00	2890.08	1
470382	01/22/2011 05:00:00	2903.04	1
470382	01/22/2011 06:00:00	2956.32	1
470382	01/22/2011 07:00:00	3087.36	1
470382	01/22/2011 08:00:00	3208.32	1
470382	01/22/2011 09:00:00	3291.84	1
470382	01/22/2011 10:00:00	3360.96	1
470382	01/22/2011 11:00:00	3278.88	1
470382	01/22/2011 12:00:00	3173.76	1
470382	01/22/2011 13:00:00	3127.68	1
470382	01/22/2011 14:00:00	3094.56	1
470382	01/22/2011 15:00:00	3029.76	1
470382	01/22/2011 16:00:00	3055.68	1
470382	01/22/2011 17:00:00	3280.32	1
470382	01/22/2011 18:00:00	3686.4	1
470382	01/22/2011 19:00:00	3735.36	1
470382	01/22/2011 20:00:00	3712.32	1
470382	01/22/2011 21:00:00	3605.76	1
470382	01/22/2011 22:00:00	3487.68	1
470382	01/22/2011 23:00:00	3360.96	1
470382	01/23/2011 00:00:00	3247.2	1
470382	01/23/2011 01:00:00	3100.32	1
470382	01/23/2011 02:00:00	3084.48	1
470382	01/23/2011 03:00:00	3126.24	1
470382	01/23/2011 04:00:00	3127.68	1
470382	01/23/2011 05:00:00	3201.12	1
470382	01/23/2011 06:00:00	3335.04	1
470382	01/23/2011 07:00:00	3506.4	1
470382	01/23/2011 08:00:00	3733.92	1
470382	01/23/2011 09:00:00	3814.56	1
470382	01/23/2011 10:00:00	3788.64	1
470382	01/23/2011 11:00:00	3539.52	1
470382	01/23/2011 12:00:00	3476.16	1
470382	01/23/2011 13:00:00	3417.12	1
470382	01/23/2011 14:00:00	3247.2	1
470382	01/23/2011 15:00:00	3031.2	1
470382	01/23/2011 16:00:00	3018.24	1
470382	01/23/2011 17:00:00	3091.68	1
470382	01/23/2011 18:00:00	3451.68	1
470382	01/23/2011 19:00:00	3676.32	1
470382	01/23/2011 20:00:00	3587.04	1
470382	01/23/2011 21:00:00	3525.12	1
470382	01/23/2011 22:00:00	3375.36	1
470382	01/23/2011 23:00:00	3093.12	1
470382	01/24/2011 00:00:00	2875.68	1
470382	01/24/2011 01:00:00	2786.4	1
470382	01/24/2011 02:00:00	2728.8	1
470382	01/24/2011 03:00:00	2697.12	1
470382	01/24/2011 04:00:00	2721.6	1
470382	01/24/2011 05:00:00	2799.36	1
470382	01/24/2011 06:00:00	2947.68	1
470382	01/24/2011 07:00:00	3342.24	1
470382	01/24/2011 08:00:00	3362.4	1
470382	01/24/2011 09:00:00	3191.04	1
470382	01/24/2011 10:00:00	3150.72	1
470382	01/24/2011 11:00:00	3119.04	1
470382	01/24/2011 12:00:00	3139.2	1
470382	01/24/2011 13:00:00	3061.44	1
470382	01/24/2011 14:00:00	3006.72	1
470382	01/24/2011 15:00:00	3018.24	1
470382	01/24/2011 16:00:00	3013.92	1
470382	01/24/2011 17:00:00	3152.16	1
470382	01/24/2011 18:00:00	3316.32	1
470382	01/24/2011 19:00:00	3301.92	1
470382	01/24/2011 20:00:00	3188.16	1
470382	01/24/2011 21:00:00	3083.04	1
470382	01/24/2011 22:00:00	2897.28	1
470382	01/24/2011 23:00:00	2689.92	1
470382	01/25/2011 00:00:00	2509.92	1
470382	01/25/2011 01:00:00	2471.04	1
470382	01/25/2011 02:00:00	2410.56	1
470382	01/25/2011 03:00:00	2407.68	1
470382	01/25/2011 04:00:00	2387.52	1
470382	01/25/2011 05:00:00	2466.72	1
470382	01/25/2011 06:00:00	2674.08	1
470382	01/25/2011 07:00:00	3032.64	1
470382	01/25/2011 08:00:00	3072.96	1
470382	01/25/2011 09:00:00	2983.68	1
470382	01/25/2011 10:00:00	2944.8	1
470382	01/25/2011 11:00:00	2923.2	1
470382	01/25/2011 12:00:00	2858.4	1
470382	01/25/2011 13:00:00	2867.04	1
470382	01/25/2011 14:00:00	2787.84	1
470382	01/25/2011 15:00:00	2779.2	1
470382	01/25/2011 16:00:00	2819.52	1
470382	01/25/2011 17:00:00	2957.76	1
470382	01/25/2011 18:00:00	3170.88	1
470382	01/25/2011 19:00:00	3130.56	1
470382	01/25/2011 20:00:00	3072.96	1
470382	01/25/2011 21:00:00	3024	1
470382	01/25/2011 22:00:00	2907.36	1
470382	01/25/2011 23:00:00	2649.6	1
470382	01/26/2011 00:00:00	2511.36	1
470382	01/26/2011 01:00:00	2410.56	1
470382	01/26/2011 02:00:00	2394.72	1
470382	01/26/2011 03:00:00	2414.88	1
470382	01/26/2011 04:00:00	2419.2	1
470382	01/26/2011 05:00:00	2517.12	1
470382	01/26/2011 06:00:00	2737.44	1
470382	01/26/2011 07:00:00	3110.4	1
470382	01/26/2011 08:00:00	3156.48	1
