# file...... Voltage_652.csv
# date...... Wed Aug 08 15:10:31 2012
# user...... dwp0
# host...... (null)
# target.... node 46
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2375.98,-65.2781,-1261.11,-2083.8,-1176.09,+2096.77
2000-01-01 00:01:00 PST,+2360.71,-65.0687,-1261.27,-2083.76,-1168.77,+2083.57
2000-01-01 00:02:00 PST,+2345.46,-64.8268,-1261.42,-2083.71,-1161.45,+2070.38
2000-01-01 00:03:00 PST,+2330.27,-64.5551,-1261.49,-2083.71,-1154.09,+2057.18
2000-01-01 00:04:00 PST,+2313.98,-65.5538,-1262,-2083.87,-1147.16,+2043.58
2000-01-01 00:05:00 PST,+2295.05,-72.0788,-1263.02,-2085.2,-1134.66,+2027.36
2000-01-01 00:06:00 PST,+2273.22,-76.1643,-1268.77,-2077.94,-1120.1,+2013.7
2000-01-01 00:07:00 PST,+2261.45,-70.438,-1265.17,-2079.7,-1115.59,+2001.68
2000-01-01 00:08:00 PST,+2250.55,-64.8659,-1262.85,-2080.34,-1111.58,+1989.88
2000-01-01 00:09:00 PST,+2244.58,-54.3602,-1257.32,-2081.56,-1107.57,+1979.35
2000-01-01 00:10:00 PST,+2236.4,-47.553,-1250.84,-2086.49,-1103.42,+1967.02
2000-01-01 00:11:00 PST,+2212.68,-52.9214,-1256.62,-2087.19,-1103.62,+1951.17
2000-01-01 00:12:00 PST,+2208.54,-59.063,-1258.03,-2088.18,-1093.86,+1935.35
2000-01-01 00:13:00 PST,+2208.5,-58.3096,-1257.3,-2088.52,-1086.2,+1922.21
2000-01-01 00:14:00 PST,+2211.14,-60.4267,-1253.04,-2094.61,-1077.05,+1906.73
2000-01-01 00:15:00 PST,+2217.49,-50.2994,-1250.82,-2089.02,-1069.75,+1897.95
2000-01-01 00:16:00 PST,+2201.67,-29.8993,-1224.92,-2065.84,-1061.39,+1872.83
2000-01-01 00:17:00 PST,+2200.83,-28.5619,-1226.91,-2062.69,-1063.2,+1873.82
2000-01-01 00:18:00 PST,+2197.03,-36.0387,-1226.88,-2067.9,-1062.27,+1869.98
2000-01-01 00:19:00 PST,+2196.47,-36.4146,-1228,-2064.76,-1058.49,+1870.32
2000-01-01 00:20:00 PST,+2196.32,-34.4561,-1228.78,-2063.12,-1060.64,+1871.37
2000-01-01 00:21:00 PST,+2196.52,-32.4932,-1229.62,-2062.14,-1063.96,+1872.33
2000-01-01 00:22:00 PST,+2200.37,-28.324,-1227.69,-2061.12,-1062.55,+1873.78
2000-01-01 00:23:00 PST,+2200.5,-29.3506,-1226.77,-2065.43,-1066.5,+1872.72
2000-01-01 00:24:00 PST,+2200.48,-30.7891,-1225.85,-2068.33,-1066.53,+1871.59
2000-01-01 00:25:00 PST,+2201.58,-28.1508,-1225.91,-2065.49,-1065.31,+1873.24
2000-01-01 00:26:00 PST,+2201.61,-28.0279,-1225.89,-2065.45,-1065.38,+1873.27
2000-01-01 00:27:00 PST,+2199.27,-26.2777,-1229.23,-2059.44,-1066.73,+1875.26
2000-01-01 00:28:00 PST,+2198.33,-25.4302,-1230.43,-2057.54,-1067.35,+1875.99
2000-01-01 00:29:00 PST,+2200.86,-23.8756,-1228.63,-2056.93,-1063.62,+1876.45
2000-01-01 00:30:00 PST,+2198.9,-34.5557,-1225.75,-2069.81,-1063.97,+1870.2
2000-01-01 00:31:00 PST,+2194.67,-42.113,-1226.6,-2073.73,-1062.29,+1866.9
