# file...... price_statistics.csv
# date...... Thu Aug 09 12:14:24 2012
# user...... dwp0
# host...... (null)
# target.... stubauction 0
# trigger... (none)
# interval.. 86400
# limit..... 100
# timestamp,avg24,std24,last.P,current_market.clearing_price
2000-03-07 00:00:00 PST,+0,+0,+0,+0
2000-03-08 00:00:00 PST,+0,+0,+0,+0
2000-03-09 00:00:00 PST,+0,+0,+0,+0
2000-03-10 00:00:00 PST,+0,+0,+0,+0
2000-03-11 00:00:00 PST,+0,+0,+0,+0
2000-03-12 00:00:00 PST,+0,+0,+0,+0
2000-03-13 00:00:00 PST,+0,+0,+0,+0
2000-03-14 00:00:00 PST,+0,+0,+0,+0
2000-03-15 00:00:00 PST,+0,+0,+0,+0
2000-03-16 00:00:00 PST,+0,+0,+0,+0
2000-03-17 00:00:00 PST,+0,+0,+0,+0
2000-03-18 00:00:00 PST,+0,+0,+0,+0
2000-03-19 00:00:00 PST,+0,+0,+0,+0
2000-03-20 00:00:00 PST,+0,+0,+0,+0
2000-03-21 00:00:00 PST,+0,+0,+0,+0
2000-03-22 00:00:00 PST,+0,+0,+0,+0
2000-03-23 00:00:00 PST,+0,+0,+0,+0
2000-03-24 00:00:00 PST,+0,+0,+0,+0
2000-03-25 00:00:00 PST,+0,+0,+0,+0
2000-03-26 00:00:00 PST,+0,+0,+0,+0
2000-03-27 00:00:00 PST,+0,+0,+0,+0
2000-03-28 00:00:00 PST,+0,+0,+0,+0
2000-03-29 00:00:00 PST,+0,+0,+0,+0
2000-03-30 00:00:00 PST,+0,+0,+0,+0
2000-03-31 00:00:00 PST,+0,+0,+0,+0
2000-04-01 00:00:00 PST,+0,+0,+0,+0
2000-04-02 00:00:00 PST,+0,+0,+0,+0
2000-04-03 01:00:00 PDT,+0,+0,+0,+0
2000-04-04 01:00:00 PDT,+0,+0,+0,+0
2000-04-05 01:00:00 PDT,+0,+0,+0,+0
2000-04-06 01:00:00 PDT,+0,+0,+0,+0
2000-04-07 01:00:00 PDT,+0,+0,+0,+0
2000-04-08 01:00:00 PDT,+0,+0,+0,+0
2000-04-09 01:00:00 PDT,+0,+0,+0,+0
