S701a,S701b,S701c,S712c,S713c,S714a,S714b,S718a,S720c,S722b,S722c,S724b,S725b,S727c,S728,S729a,S730c,S731b,S732c,S733a,S734c,S735c,S736b,S737a,S738a,S740c,S741c,S742a,S742b,S744a,S701a_pv,S701b_pv,S701c_pv,S712c_pv,S713c_pv,S714a_pv,S714b_pv,S718a_pv,S720c_pv,S722b_pv,S722c_pv,S724b_pv,S725b_pv,S727c_pv,S728_pv,S729a_pv,S730c_pv,S731b_pv,S732c_pv,S733a_pv,S734c_pv,S735c_pv,S736b_pv,S737a_pv,S738a_pv,S740c_pv,S741c_pv,S742a_pv,S742b_pv,S744a_pv
143.41321248062403,142.85258341256676,345.1327248095988,86.39476241778722,85.49923078647261,16.875235627938725,20.48731827663012,84.44194744008287,85.8342100410821,138.80332807567834,21.325071070930218,41.60901986043698,40.84359972639378,43.34675220096313,129.05358998311746,41.71662236110924,86.28035774022882,86.14951421051923,42.53145254225659,87.46917785624643,43.294529258448776,84.3161128086828,41.53508385430304,139.87229099536023,125.69760711269615,81.05955597794272,40.68611609119751,8.240235513966981,85.87588915180241,40.97662122873282,96.9147993619046,102.27453679007438,260.15009859214086,61.19336461337005,55.40369981173981,12.371417736098676,15.105139778135575,59.275959757587366,62.7940030183743,97.47805879781784,14.366339123153951,29.843612767448548,29.878429901654354,29.498141651355827,90.35087304356108,31.109119452962766,60.4588316781673,58.90261645303417,30.82312563884133,61.85919957456917,30.580188872896038,57.298968858972074,29.79602222938276,100.67276282405524,90.26595658306763,57.63490118696201,29.18428304463266,5.57811002026727,59.810551477424085,29.624172492412
147.29716903106842,139.97224815012123,349.4779652703598,85.97356619974988,83.54909343230649,16.84597964167801,20.7972016775981,88.26964817262922,85.53080798392607,139.925913288299,21.204214954971793,42.71901110818514,40.75994483917344,41.68751455026339,125.44210119045592,42.948097242889375,85.90225583296674,84.55371290456043,40.62302996793023,86.07295650461084,41.71090109118797,84.86539786653842,41.1181292865133,141.94474844091988,124.60329533750145,85.8503345375484,41.30245611819993,7.92894896105492,83.85302326264451,41.02931378514673,98.83293985209959,96.30593904289577,250.11020298540785,56.188538372284,57.621581326874896,11.448146064238234,13.792593307166523,58.732393845974826,57.461145453584926,100.07579027064986,15.563196941207025,29.70135172171949,29.477818575258866,28.939119632204115,90.02172323075953,28.426141855611387,57.72779619503141,57.16899238421194,30.20584464705359,59.75404072626681,29.059750447482646,59.80175114151627,30.553555113571413,95.58949560975579,91.67042887217842,60.07497074248735,30.27454148907219,5.802575030370668,59.35135472086017,29.537423876804233
138.5956837600256,141.73807725781018,332.2919292301278,84.87460943202113,82.89325989096315,17.434790629422494,20.682730121905063,84.6967997810001,86.04660353777356,140.51559530313838,21.12152322092162,42.1654250368523,40.44826320269643,42.416072079804415,121.27598388847991,40.93977417659586,84.2860724383957,85.63327471917857,43.821113756334675,85.2705105626161,41.41874888330441,84.12309418492583,41.79381320904266,139.8068235634975,125.32108482170105,89.15068281281634,43.53287248958535,7.712783398741873,85.09371646010365,43.50897004355032,95.28522491784473,92.59277803672116,244.52749219809994,59.879687411476944,59.48714622835358,12.289193818200987,14.213202057521453,57.07901477394296,60.699787783342956,95.2182553988621,14.596669028139692,29.784614086496585,28.442459036178604,29.27168280953645,89.89387967859592,28.949227420011713,60.4192690145846,59.99253116829409,30.134335412931705,58.75673729332927,28.580407793185483,58.56807273545045,30.60957279007057,97.36119334247282,86.78007356664081,58.78034628875834,30.191591274079343,5.809426411627475,56.87156802907651,29.25685396517686
138.72407556519573,137.48397955742055,350.3121312401064,84.49268510488852,84.81591069514828,17.045435306785944,21.468915037211968,85.52645321040859,84.75148149699076,136.49092391363595,20.3690877738491,41.473855525794185,41.38178559577878,43.64107848494817,122.65776325355684,40.40521016461226,84.3729996851861,86.3992701490719,41.08583399066676,91.07338502574059,43.228781986284986,83.88122011087579,41.87890014104374,139.71802840613375,125.73571960258948,82.37394197941953,41.013659792669486,8.065066895630011,84.77348037846645,44.21272661989262,102.47062466118129,99.89762099945474,246.8448738858708,59.762426359737816,60.00014861763092,12.232112472668302,14.964340308931199,58.75236731744651,60.37754778663857,103.21471597008285,13.656637944247942,29.508186290903545,29.782172764571815,30.624221825647584,84.30803053709137,30.602566123671323,56.20992384084083,59.10634430091702,29.30256852156309,61.77153740749807,29.81633651214432,61.939636830331615,29.12268973515738,99.50346376052573,89.67312687100274,58.56097536763064,30.519286393122663,5.452855765715539,61.22834193561214,30.283030535013243
141.64386587091198,138.5426155478115,328.80238177039763,85.5595801084881,84.44861614754114,16.85469449328681,20.572406536159864,86.81992793083583,83.68948907520202,142.9882485905723,21.115180650234592,41.32230694568291,41.48826563996349,40.92226241590157,123.91771006301559,41.71833743409296,84.0991589035691,86.25688142910013,42.18025694419331,87.85418368171003,42.5684375547374,85.44310107354143,42.31961731800453,140.70658081820744,124.57384935177008,85.92310913241374,42.705472957458745,7.96673762142099,85.79754506726404,41.313888104569116,97.43943744511465,98.7241214931436,249.70291745720172,56.29214112758166,60.75158421182984,11.756264829529092,14.543695884716849,60.54737379834381,63.38866102910077,94.48632744202432,14.97626580731033,29.874138576736964,30.317613278390432,29.10807053323643,88.25184538801948,28.950170544245083,60.4781859379829,56.795466169764126,29.604391082590592,58.67018946740663,28.428285045687048,57.38249896680839,29.603229793487355,98.21123142566756,85.78506440279405,60.396176862212656,30.109699827899874,5.765161006210311,58.648240057496274,28.35509189579047
138.7037461901454,142.96342837124192,345.23426116995796,84.3628659220001,82.29984626617603,16.837099509664164,19.974163655414724,87.63116409001442,85.54915091193025,140.24177612643248,21.118894204411294,42.74114156975206,42.20310977273675,41.060059888895054,126.03499641009726,41.56314243983859,86.74515311986877,84.61848386893955,41.63995600414793,82.05174106204663,42.72332981103388,87.33142203590805,41.13993527957791,144.46245693093329,126.66695119700846,83.00582236439537,41.705823716404794,7.978419063420219,86.9372756574338,40.92294966353891,100.8984295539801,97.18989023479068,238.50728355890496,59.06326585423159,59.739203639293066,11.668687325752888,14.982745033800516,61.946282806366696,55.63826646091616,99.64466996423866,14.390716255932835,28.49138959377148,29.230652076901364,29.228749194229934,89.6112228317902,28.913286727426353,59.791434431847215,60.045909793266354,28.90950153565085,57.080039822947064,30.560307164703367,58.344830926595016,28.229081850781323,95.45319553168056,87.32406979324139,59.50199703917386,29.652633653760418,5.47919171516683,59.12118943254237,29.55249637535062
139.28043539540138,139.465464012926,346.0942969858468,85.46609551920082,83.36767543653727,16.419839941571567,21.113905249597448,86.562619347006,84.18243249249635,133.98626374032926,20.899723104908748,40.28731612215163,42.628017843103805,40.93044176848278,126.34383915166445,41.857369418221694,88.38026115753833,82.67534225399584,42.51749377758194,86.73636320211226,40.884614059923734,87.41946773322034,42.1448424671852,143.98408702945804,121.57439324177024,86.00315215439073,41.85698636702921,8.443008391714063,85.04860065616698,41.537371293268066,93.30709132202699,94.81683235465944,255.91905286451023,59.401492898596175,59.89715569155759,12.032839675736556,16.11253319287173,59.47783427956407,60.05458098431519,99.69729240716192,14.991461789727289,30.04935631073286,29.317294170426667,29.776046435668178,84.40160304182339,30.296166726115374,60.81953660276316,62.54406891400508,28.573033618306614,62.80023828172226,29.10322027214448,59.269852413745404,27.40065800276013,97.78624021551201,88.93488025630579,58.54209100072742,29.52108228435513,5.711174056426793,62.867525555958835,29.93610650537815
144.1037953056663,138.32000821583864,345.4167703573531,84.39493054146543,82.98351566111992,17.045118674053718,20.863000030617002,84.16299752448272,83.76963717221422,144.06466077971453,20.634421979506964,43.93517119891126,43.8301405614539,42.34800199521455,125.62369304897645,41.77619590219889,86.58781003508592,82.66990901951158,41.845016697626484,84.52460081613422,41.391230152857304,85.32556415473928,42.28450760377315,137.73847867676776,127.30161939393084,84.07082930687321,40.83815370511481,7.96139480903332,86.92951479657752,42.18360709953939,99.82270321866298,99.18302021499952,254.15358459608905,58.38314102897762,61.69090329176382,11.236877158907872,14.544757952767128,61.25312764196788,59.833359410490296,96.74942807225766,13.612743936086822,30.183061036703243,29.817160040660102,30.351885159824,81.57079324440103,28.023426477693327,58.436590587182124,59.078068577432504,30.159874525388467,62.3920616353932,30.977046398675956,59.18132730434228,28.96278260737919,100.59497646205882,93.5742333072508,60.51930677538203,29.00118289176194,5.69514093413596,60.60678542325906,29.956206834390436
142.08255222728553,143.02984213579577,347.1168133181798,84.66218533800199,84.76689142320954,17.122165160256124,20.84924099846794,85.44729619389246,84.74487670981749,144.51526199226595,20.376897088245954,40.71542620073713,41.95979278863443,42.301340110596364,121.18636155635032,41.56079636705564,85.33199831388143,85.79878839627158,42.786780174820564,86.4909105846678,42.40073024128898,79.4807859907893,43.48325716469594,145.9290194549174,129.0099962189202,85.45098869103717,41.45048366418204,8.01869799079792,83.83115541500572,41.86202344249417,96.41894015104599,101.74877572899216,237.24608064612576,60.22190758968772,56.30814197748848,12.161599694194436,14.47272972189171,56.29831360880648,61.423866503340314,96.937023584372,14.169498385710533,29.504092253242952,30.14432740085604,29.216810175833665,89.76557807718419,28.475029387827004,60.502557509465134,60.04023309730188,29.472419717189858,56.05134189210999,30.436439187276704,61.092092628002405,30.650726027777225,101.97186760473103,89.6125573252606,59.360517722926154,29.140879618237115,5.678497123889874,63.9233005294946,27.817008222452035
140.43087190668808,137.67846559934833,349.11047296730663,86.96989764667907,83.85305154091927,16.682906422070353,20.869424545015544,83.65355601659554,86.91347517444956,137.04165092375692,21.104374871005984,43.794990267196376,42.31836161457083,41.05727735880638,130.23753271744945,42.679977263431226,84.38226436045302,89.13681635907838,42.048321971204395,84.45206249723618,42.07502514857048,85.3389160726191,43.298932822762396,138.4613383950096,128.02023885399393,85.04775112513477,42.04529425604125,7.946070199719845,82.71956561065001,40.5870203459285,97.1995167010845,98.44958673206068,247.98890768022267,58.583810854189544,56.51748497404921,12.050175694985793,14.191770761656304,54.89362333551329,59.424742931466746,99.06256132329078,14.428557314596103,29.166246508678253,29.818919843360344,31.199484777045534,89.58158284521836,29.76044048002267,57.85711038534394,61.51103602037091,27.81752321971177,58.08639055329796,28.326717053756763,59.45900588038773,29.62469520149157,99.3539728414913,87.36696689581869,63.62619281939704,28.455335473887178,5.350473853677527,58.44102103373441,28.434339511404797
