# file...... Voltage_680.csv
# date...... Thu Aug 09 14:09:21 2012
# user...... dwp0
# host...... (null)
# target.... node 41
# trigger... (none)
# interval.. 60
# limit..... 30
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2381.49,-63.145,-1261.11,-2083.8,-1175.99,+2097.39
2000-01-01 00:01:00 PST,+2365.49,-63.1953,-1261.94,-2083.18,-1169.03,+2084.27
2000-01-01 00:02:00 PST,+2333.77,-82.752,-1272.46,-2081.62,-1155.81,+2064.98
2000-01-01 00:03:00 PST,+2316.33,-82.8822,-1274.94,-2077.85,-1147.79,+2052.5
2000-01-01 00:04:00 PST,+2302.2,-81.4106,-1274.62,-2074.99,-1137.14,+2040.13
2000-01-01 00:05:00 PST,+2268.57,-91.4075,-1292.87,-2057.72,-1130.28,+2027.58
2000-01-01 00:06:00 PST,+2241.1,-125.112,-1307.96,-2051.12,-1091.71,+2014.21
2000-01-01 00:07:00 PST,+2222.74,-122.785,-1314.04,-2044.57,-1087.02,+2003.11
2000-01-01 00:08:00 PST,+2221.47,-121.839,-1315.27,-2042.62,-1081.68,+1990.41
2000-01-01 00:09:00 PST,+2213.76,-128.049,-1320.12,-2037.39,-1069.83,+1975.18
2000-01-01 00:10:00 PST,+2199.71,-134.106,-1334.2,-2027.61,-1065.41,+1962.26
2000-01-01 00:11:00 PST,+2197.24,-130.272,-1336.9,-2026.46,-1069.14,+1949.01
2000-01-01 00:12:00 PST,+2202.77,-130.361,-1328.04,-2037.67,-1063.27,+1932.03
2000-01-01 00:13:00 PST,+2200.87,-132.133,-1328.46,-2035.85,-1049.26,+1917.74
2000-01-01 00:14:00 PST,+2185.82,-139.068,-1349.2,-2014.36,-1039.52,+1909.58
2000-01-01 00:15:00 PST,+2177.3,-155.674,-1361.02,-2002.4,-1009.11,+1899.51
2000-01-01 00:16:00 PST,+2168.72,-175.999,-1386.77,-1986.89,-1012.86,+1899.38
2000-01-01 00:17:00 PST,+2185.35,-182.154,-1383.5,-1993.51,-1006.44,+1896.67
2000-01-01 00:18:00 PST,+2182.84,-191.786,-1382.02,-2002.05,-1004.87,+1892.07
2000-01-01 00:19:00 PST,+2190.81,-202.043,-1386.86,-2001.82,-1002.74,+1889.5
2000-01-01 00:20:00 PST,+2186.49,-201.78,-1394.16,-1988.24,-997.37,+1893.38
2000-01-01 00:21:00 PST,+2193.88,-193.331,-1390.14,-1983.51,-990.211,+1897.26
2000-01-01 00:22:00 PST,+2197.01,-212.172,-1375.73,-2013.09,-980.723,+1884.51
2000-01-01 00:23:00 PST,+2186.41,-241.044,-1369.42,-2045.5,-984.221,+1867.88
2000-01-01 00:24:00 PST,+2188.96,-248.818,-1363.67,-2055.82,-974.211,+1864.01
2000-01-01 00:25:00 PST,+2192.97,-252.894,-1356.31,-2062.69,-967.472,+1861.3
2000-01-01 00:26:00 PST,+2192.47,-264.719,-1348.1,-2081.27,-971.593,+1852.88
2000-01-01 00:27:00 PST,+2196.95,-271.295,-1340.03,-2090.15,-960.177,+1849.6
2000-01-01 00:28:00 PST,+2177.62,-306.092,-1346.89,-2107.92,-958.272,+1837.5
2000-01-01 00:29:00 PST,+2185.29,-300.63,-1342.81,-2102.37,-946.272,+1840.98
