# file...... VoltageJiggle.csv
# date...... Fri Jul 25 16:21:55 2014
# user...... jxh10
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 3600
# limit..... 0
# property.. timestamp,min(voltage_12.mag),mean(voltage_12.mag),max(voltage_12.mag),std(voltage_12.mag)
2014-07-30 00:00:00 PDT,+240.703,+243.101,+244.885,+1.46717
2014-07-30 01:00:00 PDT,+229.826,+234.954,+239.604,+3.32336
2014-07-30 02:00:00 PDT,+237.487,+240.451,+241.592,+1.42369
2014-07-30 03:00:00 PDT,+238.936,+240.369,+241.744,+0.898978
2014-07-30 04:00:00 PDT,+238.365,+239.979,+241.595,+1.03868
2014-07-30 05:00:00 PDT,+238.563,+240.012,+241.699,+0.944784
2014-07-30 06:00:00 PDT,+237.462,+239.624,+242.033,+1.38273
2014-07-30 07:00:00 PDT,+236.819,+238.974,+240.815,+1.25896
2014-07-30 08:00:00 PDT,+234.405,+237.072,+239.766,+1.54911
2014-07-30 09:00:00 PDT,+234.91,+238.747,+241.375,+1.74243
2014-07-30 10:00:00 PDT,+237.54,+239.023,+240.59,+0.806378
2014-07-30 11:00:00 PDT,+237.459,+239.137,+240.949,+0.978812
2014-07-30 12:00:00 PDT,+236.642,+237.814,+239.613,+0.928575
2014-07-30 13:00:00 PDT,+233.714,+235.762,+239.148,+1.45481
2014-07-30 14:00:00 PDT,+236.768,+239.392,+242.268,+1.35088
2014-07-30 15:00:00 PDT,+237.364,+238.92,+241.472,+0.83911
2014-07-30 16:00:00 PDT,+227.063,+233.031,+238.196,+3.34417
2014-07-30 17:00:00 PDT,+237.014,+238.611,+240.486,+1.00976
2014-07-30 18:00:00 PDT,+232.864,+235.98,+239.518,+1.99682
2014-07-30 19:00:00 PDT,+234.229,+237.363,+241.362,+1.80112
2014-07-30 20:00:00 PDT,+235.951,+238.357,+240.895,+1.18463
2014-07-30 21:00:00 PDT,+236.337,+239.404,+242.435,+1.66757
2014-07-30 22:00:00 PDT,+238.304,+239.674,+241.768,+0.662438
2014-07-30 23:00:00 PDT,+238.017,+239.942,+242.255,+0.916997
2014-07-31 00:00:00 PDT,+239.291,+240.528,+242.982,+1.03504
2014-07-31 01:00:00 PDT,+238.744,+240.399,+241.932,+0.891337
2014-07-31 02:00:00 PDT,+239.349,+240.637,+242.105,+0.778975
2014-07-31 03:00:00 PDT,+239.068,+240.346,+241.604,+0.625064
2014-07-31 04:00:00 PDT,+238.741,+240.149,+241.527,+0.665766
2014-07-31 05:00:00 PDT,+239.158,+240.208,+241.706,+0.575356
2014-07-31 06:00:00 PDT,+239.008,+239.842,+241.368,+0.516094
2014-07-31 07:00:00 PDT,+237.153,+238.687,+240.783,+0.991448
2014-07-31 08:00:00 PDT,+232.927,+236.257,+239.703,+1.99493
2014-07-31 09:00:00 PDT,+236.256,+238.526,+241.216,+1.52669
2014-07-31 10:00:00 PDT,+236.603,+238.112,+240.283,+1.08106
2014-07-31 11:00:00 PDT,+229.923,+234.326,+238.836,+2.78618
2014-07-31 12:00:00 PDT,+236.529,+238.247,+240.459,+1.01926
2014-07-31 13:00:00 PDT,+236.757,+238.429,+241.289,+1.09531
2014-07-31 14:00:00 PDT,+222.6,+230.291,+238.588,+4.81569
2014-07-31 15:00:00 PDT,+236.66,+239.031,+242.09,+1.59643
2014-07-31 16:00:00 PDT,+223.948,+230.668,+237.971,+4.31237
2014-07-31 17:00:00 PDT,+233.503,+237.106,+242.247,+2.91821
2014-07-31 18:00:00 PDT,+232.211,+235.817,+240.85,+2.32541
2014-07-31 19:00:00 PDT,+230.895,+237.915,+243.04,+3.68265
2014-07-31 20:00:00 PDT,+235.115,+237.592,+241.765,+1.41435
2014-07-31 21:00:00 PDT,+236.477,+239.863,+243.877,+1.80611
2014-07-31 22:00:00 PDT,+236.187,+239.767,+243.762,+1.79826
2014-07-31 23:00:00 PDT,+235.042,+239.203,+244.043,+2.29969
2014-08-01 00:00:00 PDT,+237.755,+239.737,+243.145,+1.25911
2014-08-01 01:00:00 PDT,+236.65,+239.665,+242.701,+1.59006
2014-08-01 02:00:00 PDT,+237.629,+239.625,+242.362,+1.43776
2014-08-01 03:00:00 PDT,+235.506,+238.849,+242.568,+1.64462
2014-08-01 04:00:00 PDT,+235.769,+239.266,+242.736,+1.70974
2014-08-01 05:00:00 PDT,+238.192,+240.404,+244.031,+1.69882
2014-08-01 06:00:00 PDT,+237.5,+239.903,+242.918,+1.12451
2014-08-01 07:00:00 PDT,+235.103,+238.396,+242.317,+2.01252
2014-08-01 08:00:00 PDT,+232.275,+236.022,+240.031,+2.09606
2014-08-01 09:00:00 PDT,+233.335,+238.478,+243.246,+2.82432
2014-08-01 10:00:00 PDT,+230.203,+235.717,+241.274,+3.22644
