2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
2,2,5.6,2.5,0.625,22.5
