# file...... price_statistics.csv
# date...... Thu Aug 09 12:18:26 2012
# user...... dwp0
# host...... (null)
# target.... stubauction 0
# trigger... (none)
# interval.. 86400
# limit..... 600
# timestamp,avg24,std24,last.P,current_market.clearing_price
2000-03-07 00:00:00 PST,+0,+0,+0,+0
2000-03-08 00:00:00 PST,+0,+0,+0,+0
2000-03-09 00:00:00 PST,+0,+0,+0,+0
2000-03-10 00:00:00 PST,+0,+0,+0,+0
2000-03-11 00:00:00 PST,+0,+0,+0,+0
2000-03-12 00:00:00 PST,+0,+0,+0,+0
2000-03-13 00:00:00 PST,+0,+0,+0,+0
2000-03-14 00:00:00 PST,+0,+0,+0,+0
2000-03-15 00:00:00 PST,+0,+0,+0,+0
2000-03-16 00:00:00 PST,+0,+0,+0,+0
2000-03-17 00:00:00 PST,+0,+0,+0,+0
2000-03-18 00:00:00 PST,+0,+0,+0,+0
2000-03-19 00:00:00 PST,+0,+0,+0,+0
2000-03-20 00:00:00 PST,+0,+0,+0,+0
2000-03-21 00:00:00 PST,+0,+0,+0,+0
2000-03-22 00:00:00 PST,+0,+0,+0,+0
2000-03-23 00:00:00 PST,+0,+0,+0,+0
2000-03-24 00:00:00 PST,+0,+0,+0,+0
2000-03-25 00:00:00 PST,+0,+0,+0,+0
2000-03-26 00:00:00 PST,+0,+0,+0,+0
2000-03-27 00:00:00 PST,+0,+0,+0,+0
2000-03-28 00:00:00 PST,+0,+0,+0,+0
2000-03-29 00:00:00 PST,+0,+0,+0,+0
2000-03-30 00:00:00 PST,+0,+0,+0,+0
2000-03-31 00:00:00 PST,+0,+0,+0,+0
2000-04-01 00:00:00 PST,+0,+0,+0,+0
2000-04-02 00:00:00 PST,+0,+0,+0,+0
2000-04-03 01:00:00 PDT,+0,+0,+0,+0
2000-04-04 01:00:00 PDT,+0,+0,+0,+0
2000-04-05 01:00:00 PDT,+0,+0,+0,+0
2000-04-06 01:00:00 PDT,+0,+0,+0,+0
2000-04-07 01:00:00 PDT,+0,+0,+0,+0
2000-04-08 01:00:00 PDT,+0,+0,+0,+0
2000-04-09 01:00:00 PDT,+0,+0,+0,+0
2000-04-10 01:00:00 PDT,+0,+0,+0,+0
2000-04-11 01:00:00 PDT,+0,+0,+0,+0
2000-04-12 01:00:00 PDT,+0,+0,+0,+0
2000-04-13 01:00:00 PDT,+0,+0,+0,+0
2000-04-14 01:00:00 PDT,+0,+0,+0,+0
2000-04-15 01:00:00 PDT,+0,+0,+0,+0
2000-04-16 01:00:00 PDT,+0,+0,+0,+0
2000-04-17 01:00:00 PDT,+0,+0,+0,+0
2000-04-18 01:00:00 PDT,+0,+0,+0,+0
2000-04-19 01:00:00 PDT,+0,+0,+0,+0
2000-04-20 01:00:00 PDT,+0,+0,+0,+0
2000-04-21 01:00:00 PDT,+0,+0,+0,+0
2000-04-22 01:00:00 PDT,+0,+0,+0,+0
2000-04-23 01:00:00 PDT,+0,+0,+0,+0
2000-04-24 01:00:00 PDT,+0,+0,+0,+0
2000-04-25 01:00:00 PDT,+0,+0,+0,+0
2000-04-26 01:00:00 PDT,+0,+0,+0,+0
2000-04-27 01:00:00 PDT,+0,+0,+0,+0
2000-04-28 01:00:00 PDT,+0,+0,+0,+0
2000-04-29 01:00:00 PDT,+0,+0,+0,+0
2000-04-30 01:00:00 PDT,+0,+0,+0,+0
2000-05-01 01:00:00 PDT,+0,+0,+0,+0
2000-05-02 01:00:00 PDT,+0,+0,+0,+0
2000-05-03 01:00:00 PDT,+0,+0,+0,+0
2000-05-04 01:00:00 PDT,+0,+0,+0,+0
2000-05-05 01:00:00 PDT,+0,+0,+0,+0
2000-05-06 01:00:00 PDT,+0,+0,+0,+0
2000-05-07 01:00:00 PDT,+0,+0,+0,+0
2000-05-08 01:00:00 PDT,+0,+0,+0,+0
2000-05-09 01:00:00 PDT,+0,+0,+0,+0
2000-05-10 01:00:00 PDT,+0,+0,+0,+0
2000-05-11 01:00:00 PDT,+0,+0,+0,+0
2000-05-12 01:00:00 PDT,+0,+0,+0,+0
2000-05-13 01:00:00 PDT,+0,+0,+0,+0
2000-05-14 01:00:00 PDT,+0,+0,+0,+0
2000-05-15 01:00:00 PDT,+0,+0,+0,+0
2000-05-16 01:00:00 PDT,+0,+0,+0,+0
2000-05-17 01:00:00 PDT,+0,+0,+0,+0
2000-05-18 01:00:00 PDT,+0,+0,+0,+0
2000-05-19 01:00:00 PDT,+0,+0,+0,+0
2000-05-20 01:00:00 PDT,+0,+0,+0,+0
2000-05-21 01:00:00 PDT,+0,+0,+0,+0
2000-05-22 01:00:00 PDT,+0,+0,+0,+0
2000-05-23 01:00:00 PDT,+0,+0,+0,+0
2000-05-24 01:00:00 PDT,+0,+0,+0,+0
2000-05-25 01:00:00 PDT,+0,+0,+0,+0
2000-05-26 01:00:00 PDT,+0,+0,+0,+0
2000-05-27 01:00:00 PDT,+0,+0,+0,+0
2000-05-28 01:00:00 PDT,+0,+0,+0,+0
2000-05-29 01:00:00 PDT,+0,+0,+0,+0
2000-05-30 01:00:00 PDT,+0,+0,+0,+0
2000-05-31 01:00:00 PDT,+0,+0,+0,+0
2000-06-01 01:00:00 PDT,+0,+0,+0,+0
2000-06-02 01:00:00 PDT,+0,+0,+0,+0
2000-06-03 01:00:00 PDT,+0,+0,+0,+0
2000-06-04 01:00:00 PDT,+0,+0,+0,+0
2000-06-05 01:00:00 PDT,+0,+0,+0,+0
2000-06-06 01:00:00 PDT,+0,+0,+0,+0
2000-06-07 01:00:00 PDT,+0,+0,+0,+0
2000-06-08 01:00:00 PDT,+0,+0,+0,+0
2000-06-09 01:00:00 PDT,+0,+0,+0,+0
2000-06-10 01:00:00 PDT,+0,+0,+0,+0
2000-06-11 01:00:00 PDT,+0,+0,+0,+0
2000-06-12 01:00:00 PDT,+0,+0,+0,+0
2000-06-13 01:00:00 PDT,+0,+0,+0,+0
2000-06-14 01:00:00 PDT,+0,+0,+0,+0
2000-06-15 01:00:00 PDT,+0,+0,+0,+0
2000-06-16 01:00:00 PDT,+0,+0,+0,+0
2000-06-17 01:00:00 PDT,+0,+0,+0,+0
2000-06-18 01:00:00 PDT,+0,+0,+0,+0
2000-06-19 01:00:00 PDT,+0,+0,+0,+0
2000-06-20 01:00:00 PDT,+0,+0,+0,+0
2000-06-21 01:00:00 PDT,+0,+0,+0,+0
2000-06-22 01:00:00 PDT,+0,+0,+0,+0
2000-06-23 01:00:00 PDT,+0,+0,+0,+0
2000-06-24 01:00:00 PDT,+0,+0,+0,+0
2000-06-25 01:00:00 PDT,+0,+0,+0,+0
2000-06-26 01:00:00 PDT,+0,+0,+0,+0
2000-06-27 01:00:00 PDT,+0,+0,+0,+0
2000-06-28 01:00:00 PDT,+0,+0,+0,+0
2000-06-29 01:00:00 PDT,+0,+0,+0,+0
2000-06-30 01:00:00 PDT,+0,+0,+0,+0
2000-07-01 01:00:00 PDT,+0,+0,+0,+0
2000-07-02 01:00:00 PDT,+0,+0,+0,+0
2000-07-03 01:00:00 PDT,+0,+0,+0,+0
2000-07-04 01:00:00 PDT,+0,+0,+0,+0
2000-07-05 01:00:00 PDT,+0,+0,+0,+0
2000-07-06 01:00:00 PDT,+0,+0,+0,+0
2000-07-07 01:00:00 PDT,+0,+0,+0,+0
2000-07-08 01:00:00 PDT,+0,+0,+0,+0
2000-07-09 01:00:00 PDT,+0,+0,+0,+0
2000-07-10 01:00:00 PDT,+0,+0,+0,+0
2000-07-11 01:00:00 PDT,+0,+0,+0,+0
2000-07-12 01:00:00 PDT,+0,+0,+0,+0
2000-07-13 01:00:00 PDT,+0,+0,+0,+0
2000-07-14 01:00:00 PDT,+0,+0,+0,+0
2000-07-15 01:00:00 PDT,+0,+0,+0,+0
2000-07-16 01:00:00 PDT,+0,+0,+0,+0
2000-07-17 01:00:00 PDT,+0,+0,+0,+0
2000-07-18 01:00:00 PDT,+0,+0,+0,+0
2000-07-19 01:00:00 PDT,+0,+0,+0,+0
2000-07-20 01:00:00 PDT,+0,+0,+0,+0
2000-07-21 01:00:00 PDT,+0,+0,+0,+0
2000-07-22 01:00:00 PDT,+0,+0,+0,+0
2000-07-23 01:00:00 PDT,+0,+0,+0,+0
2000-07-24 01:00:00 PDT,+0,+0,+0,+0
2000-07-25 01:00:00 PDT,+0,+0,+0,+0
2000-07-26 01:00:00 PDT,+0,+0,+0,+0
2000-07-27 01:00:00 PDT,+0,+0,+0,+0
2000-07-28 01:00:00 PDT,+0,+0,+0,+0
2000-07-29 01:00:00 PDT,+0,+0,+0,+0
2000-07-30 01:00:00 PDT,+0,+0,+0,+0
2000-07-31 01:00:00 PDT,+0,+0,+0,+0
2000-08-01 01:00:00 PDT,+0.00535081,+0.0177487,+0.0632799,+0.0632799
2000-08-02 01:00:00 PDT,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2000-08-03 01:00:00 PDT,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2000-08-04 01:00:00 PDT,+0.079528,+0.0259893,+0.0541449,+0.0541449
2000-08-05 01:00:00 PDT,+0.0794675,+0.02605,+0.0526922,+0.0526922
2000-08-06 01:00:00 PDT,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2000-08-07 01:00:00 PDT,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2000-08-08 01:00:00 PDT,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2000-08-09 01:00:00 PDT,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2000-08-10 01:00:00 PDT,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2000-08-11 01:00:00 PDT,+0.080819,+0.0254605,+0.0851294,+0.0851294
2000-08-12 01:00:00 PDT,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2000-08-13 01:00:00 PDT,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2000-08-14 01:00:00 PDT,+0.0813352,+0.0256674,+0.0975173,+0.0975173
2000-08-15 01:00:00 PDT,+0.0810627,+0.0255285,+0.0909781,+0.0909781
2000-08-16 01:00:00 PDT,+0.0814164,+0.0257215,+0.0994651,+0.0994651
2000-08-17 01:00:00 PDT,+0.0815822,+0.0258498,+0.103446,+0.103446
2000-08-18 01:00:00 PDT,+0.0822211,+0.026562,+0.11878,+0.11878
2000-08-19 01:00:00 PDT,+0.0823784,+0.0267882,+0.122554,+0.122554
2000-08-20 01:00:00 PDT,+0.0823443,+0.0267375,+0.121735,+0.121735
2000-08-21 01:00:00 PDT,+0.0818786,+0.026138,+0.110559,+0.110559
2000-08-22 01:00:00 PDT,+0.08114,+0.0255612,+0.0928338,+0.0928338
2000-08-23 01:00:00 PDT,+0.0806472,+0.0254448,+0.0810057,+0.0810057
2000-08-24 01:00:00 PDT,+0.0799086,+0.0256798,+0.0632799,+0.0632799
2000-08-25 01:00:00 PDT,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2000-08-26 01:00:00 PDT,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2000-08-27 01:00:00 PDT,+0.079528,+0.0259893,+0.0541449,+0.0541449
2000-08-28 01:00:00 PDT,+0.0794675,+0.02605,+0.0526922,+0.0526922
2000-08-29 01:00:00 PDT,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2000-08-30 01:00:00 PDT,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2000-08-31 01:00:00 PDT,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2000-09-01 01:00:00 PDT,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2000-09-02 01:00:00 PDT,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2000-09-03 01:00:00 PDT,+0.080819,+0.0254605,+0.0851294,+0.0851294
2000-09-04 01:00:00 PDT,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2000-09-05 01:00:00 PDT,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2000-09-06 01:00:00 PDT,+0.0813352,+0.0256674,+0.0975173,+0.0975173
2000-09-07 01:00:00 PDT,+0.0810627,+0.0255285,+0.0909781,+0.0909781
2000-09-08 01:00:00 PDT,+0.0814164,+0.0257215,+0.0994651,+0.0994651
2000-09-09 01:00:00 PDT,+0.0815822,+0.0258498,+0.103446,+0.103446
2000-09-10 01:00:00 PDT,+0.0822211,+0.026562,+0.11878,+0.11878
2000-09-11 01:00:00 PDT,+0.0823784,+0.0267882,+0.122554,+0.122554
2000-09-12 01:00:00 PDT,+0.0823443,+0.0267375,+0.121735,+0.121735
2000-09-13 01:00:00 PDT,+0.0818786,+0.026138,+0.110559,+0.110559
2000-09-14 01:00:00 PDT,+0.08114,+0.0255612,+0.0928338,+0.0928338
2000-09-15 01:00:00 PDT,+0.0806472,+0.0254448,+0.0810057,+0.0810057
2000-09-16 01:00:00 PDT,+0.0799086,+0.0256798,+0.0632799,+0.0632799
2000-09-17 01:00:00 PDT,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2000-09-18 01:00:00 PDT,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2000-09-19 01:00:00 PDT,+0.079528,+0.0259893,+0.0541449,+0.0541449
2000-09-20 01:00:00 PDT,+0.0794675,+0.02605,+0.0526922,+0.0526922
2000-09-21 01:00:00 PDT,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2000-09-22 01:00:00 PDT,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2000-09-23 01:00:00 PDT,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2000-09-24 01:00:00 PDT,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2000-09-25 01:00:00 PDT,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2000-09-26 01:00:00 PDT,+0.080819,+0.0254605,+0.0851294,+0.0851294
2000-09-27 01:00:00 PDT,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2000-09-28 01:00:00 PDT,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2000-09-29 01:00:00 PDT,+0.0813352,+0.0256674,+0.0975173,+0.0975173
2000-09-30 01:00:00 PDT,+0.0810627,+0.0255285,+0.0909781,+0.0909781
2000-10-01 01:00:00 PDT,+0.0814164,+0.0257215,+0.0994651,+0.0994651
2000-10-02 01:00:00 PDT,+0.0815822,+0.0258498,+0.103446,+0.103446
2000-10-03 01:00:00 PDT,+0.0822211,+0.026562,+0.11878,+0.11878
2000-10-04 01:00:00 PDT,+0.0823784,+0.0267882,+0.122554,+0.122554
2000-10-05 01:00:00 PDT,+0.0823443,+0.0267375,+0.121735,+0.121735
2000-10-06 01:00:00 PDT,+0.0818786,+0.026138,+0.110559,+0.110559
2000-10-07 01:00:00 PDT,+0.08114,+0.0255612,+0.0928338,+0.0928338
2000-10-08 01:00:00 PDT,+0.0806472,+0.0254448,+0.0810057,+0.0810057
2000-10-09 01:00:00 PDT,+0.0799086,+0.0256798,+0.0632799,+0.0632799
2000-10-10 01:00:00 PDT,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2000-10-11 01:00:00 PDT,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2000-10-12 01:00:00 PDT,+0.079528,+0.0259893,+0.0541449,+0.0541449
2000-10-13 01:00:00 PDT,+0.0794675,+0.02605,+0.0526922,+0.0526922
2000-10-14 01:00:00 PDT,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2000-10-15 01:00:00 PDT,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2000-10-16 01:00:00 PDT,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2000-10-17 01:00:00 PDT,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2000-10-18 01:00:00 PDT,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2000-10-19 01:00:00 PDT,+0.080819,+0.0254605,+0.0851294,+0.0851294
2000-10-20 01:00:00 PDT,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2000-10-21 01:00:00 PDT,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2000-10-22 01:00:00 PDT,+0.0813352,+0.0256674,+0.0975173,+0.0975173
2000-10-23 01:00:00 PDT,+0.0810627,+0.0255285,+0.0909781,+0.0909781
2000-10-24 01:00:00 PDT,+0.0814164,+0.0257215,+0.0994651,+0.0994651
2000-10-25 01:00:00 PDT,+0.0815822,+0.0258498,+0.103446,+0.103446
2000-10-26 01:00:00 PDT,+0.0822211,+0.026562,+0.11878,+0.11878
2000-10-27 01:00:00 PDT,+0.0823784,+0.0267882,+0.122554,+0.122554
2000-10-28 01:00:00 PDT,+0.0823443,+0.0267375,+0.121735,+0.121735
2000-10-29 01:00:00 PDT,+0.0818786,+0.026138,+0.110559,+0.110559
2000-10-30 00:00:00 PST,+0.08114,+0.0255612,+0.0928338,+0.0928338
2000-10-31 00:00:00 PST,+0.0806472,+0.0254448,+0.0810057,+0.0810057
2000-11-01 00:00:00 PST,+0.0799086,+0.0256798,+0.0632799,+0.0632799
2000-11-02 00:00:00 PST,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2000-11-03 00:00:00 PST,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2000-11-04 00:00:00 PST,+0.079528,+0.0259893,+0.0541449,+0.0541449
2000-11-05 00:00:00 PST,+0.0794675,+0.02605,+0.0526922,+0.0526922
2000-11-06 00:00:00 PST,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2000-11-07 00:00:00 PST,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2000-11-08 00:00:00 PST,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2000-11-09 00:00:00 PST,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2000-11-10 00:00:00 PST,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2000-11-11 00:00:00 PST,+0.080819,+0.0254605,+0.0851294,+0.0851294
2000-11-12 00:00:00 PST,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2000-11-13 00:00:00 PST,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2000-11-14 00:00:00 PST,+0.0813352,+0.0256674,+0.0975173,+0.0975173
2000-11-15 00:00:00 PST,+0.0810627,+0.0255285,+0.0909781,+0.0909781
2000-11-16 00:00:00 PST,+0.0814164,+0.0257215,+0.0994651,+0.0994651
2000-11-17 00:00:00 PST,+0.0815822,+0.0258498,+0.103446,+0.103446
2000-11-18 00:00:00 PST,+0.0822211,+0.026562,+0.11878,+0.11878
2000-11-19 00:00:00 PST,+0.0823784,+0.0267882,+0.122554,+0.122554
2000-11-20 00:00:00 PST,+0.0823443,+0.0267375,+0.121735,+0.121735
2000-11-21 00:00:00 PST,+0.0818786,+0.026138,+0.110559,+0.110559
2000-11-22 00:00:00 PST,+0.08114,+0.0255612,+0.0928338,+0.0928338
2000-11-23 00:00:00 PST,+0.0806472,+0.0254448,+0.0810057,+0.0810057
2000-11-24 00:00:00 PST,+0.0799086,+0.0256798,+0.0632799,+0.0632799
2000-11-25 00:00:00 PST,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2000-11-26 00:00:00 PST,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2000-11-27 00:00:00 PST,+0.079528,+0.0259893,+0.0541449,+0.0541449
2000-11-28 00:00:00 PST,+0.0794675,+0.02605,+0.0526922,+0.0526922
2000-11-29 00:00:00 PST,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2000-11-30 00:00:00 PST,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2000-12-01 00:00:00 PST,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2000-12-02 00:00:00 PST,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2000-12-03 00:00:00 PST,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2000-12-04 00:00:00 PST,+0.080819,+0.0254605,+0.0851294,+0.0851294
2000-12-05 00:00:00 PST,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2000-12-06 00:00:00 PST,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2000-12-07 00:00:00 PST,+0.0813352,+0.0256674,+0.0975173,+0.0975173
2000-12-08 00:00:00 PST,+0.0810627,+0.0255285,+0.0909781,+0.0909781
2000-12-09 00:00:00 PST,+0.0814164,+0.0257215,+0.0994651,+0.0994651
2000-12-10 00:00:00 PST,+0.0815822,+0.0258498,+0.103446,+0.103446
2000-12-11 00:00:00 PST,+0.0822211,+0.026562,+0.11878,+0.11878
2000-12-12 00:00:00 PST,+0.0823784,+0.0267882,+0.122554,+0.122554
2000-12-13 00:00:00 PST,+0.0823443,+0.0267375,+0.121735,+0.121735
2000-12-14 00:00:00 PST,+0.0818786,+0.026138,+0.110559,+0.110559
2000-12-15 00:00:00 PST,+0.08114,+0.0255612,+0.0928338,+0.0928338
2000-12-16 00:00:00 PST,+0.0806472,+0.0254448,+0.0810057,+0.0810057
2000-12-17 00:00:00 PST,+0.0799086,+0.0256798,+0.0632799,+0.0632799
2000-12-18 00:00:00 PST,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2000-12-19 00:00:00 PST,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2000-12-20 00:00:00 PST,+0.079528,+0.0259893,+0.0541449,+0.0541449
2000-12-21 00:00:00 PST,+0.0794675,+0.02605,+0.0526922,+0.0526922
2000-12-22 00:00:00 PST,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2000-12-23 00:00:00 PST,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2000-12-24 00:00:00 PST,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2000-12-25 00:00:00 PST,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2000-12-26 00:00:00 PST,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2000-12-27 00:00:00 PST,+0.080819,+0.0254605,+0.0851294,+0.0851294
2000-12-28 00:00:00 PST,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2000-12-29 00:00:00 PST,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2000-12-30 00:00:00 PST,+0.0813352,+0.0256674,+0.0975173,+0.0975173
2000-12-31 00:00:00 PST,+0.0810627,+0.0255285,+0.0909781,+0.0909781
2001-01-01 00:00:00 PST,+0.0814164,+0.0257215,+0.0994651,+0.0994651
2001-01-02 00:00:00 PST,+0.0815822,+0.0258498,+0.103446,+0.103446
2001-01-03 00:00:00 PST,+0.0822211,+0.026562,+0.11878,+0.11878
2001-01-04 00:00:00 PST,+0.0823784,+0.0267882,+0.122554,+0.122554
2001-01-05 00:00:00 PST,+0.0823443,+0.0267375,+0.121735,+0.121735
2001-01-06 00:00:00 PST,+0.0818786,+0.026138,+0.110559,+0.110559
2001-01-07 00:00:00 PST,+0.08114,+0.0255612,+0.0928338,+0.0928338
2001-01-08 00:00:00 PST,+0.0806472,+0.0254448,+0.0810057,+0.0810057
2001-01-09 00:00:00 PST,+0.0799086,+0.0256798,+0.0632799,+0.0632799
2001-01-10 00:00:00 PST,+0.0792689,+0.0262705,+0.0479266,+0.0479266
2001-01-11 00:00:00 PST,+0.0795628,+0.0259558,+0.0549807,+0.0549807
2001-01-12 00:00:00 PST,+0.079528,+0.0259893,+0.0541449,+0.0541449
2001-01-13 00:00:00 PST,+0.0794675,+0.02605,+0.0526922,+0.0526922
2001-01-14 00:00:00 PST,+0.0783418,+0.0277133,+0.0256759,+0.0256759
2001-01-15 00:00:00 PST,+0.0793035,+0.0262298,+0.0487565,+0.0487565
2001-01-16 00:00:00 PST,+0.0798025,+0.0257535,+0.0607318,+0.0607318
2001-01-17 00:00:00 PST,+0.0800822,+0.0255808,+0.0674444,+0.0674444
2001-01-18 00:00:00 PST,+0.0804861,+0.0254542,+0.0771391,+0.0771391
2001-01-19 00:00:00 PST,+0.080819,+0.0254605,+0.0851294,+0.0851294
2001-01-20 00:00:00 PST,+0.0807916,+0.0254562,+0.0844718,+0.0844718
2001-01-21 00:00:00 PST,+0.0811587,+0.0255699,+0.0932807,+0.0932807
2001-01-22 00:00:00 PST,+0.0813352,+0.0256674,+0.0975173,+0.0975173
