# file...... Voltage_675.csv
# date...... Thu Aug 16 18:23:02 2012
# user...... dwp0
# host...... (null)
# target.... node 48
# trigger... (none)
# interval.. 86400
# limit..... 10
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2384.55,-82.2195,-1280.16,-2067.76,-1162.05,+2117.45
2000-01-02 00:00:00 PST,+2148.56,-405.957,-1436.01,-1916.94,-748.112,+1845.32
2000-01-03 00:00:00 PST,+2133.9,-341,-1509.74,-1775.75,-917.959,+1910.28
2000-01-04 00:00:00 PST,+2159.85,-325.996,-1418.52,-1938.84,-920.471,+1874.28
2000-01-05 00:00:00 PST,+2172.18,-275.106,-1385.96,-1904.74,-847.443,+1885.14
2000-01-06 00:00:00 PST,+2147.94,-331.56,-1460.3,-1782.11,-793.257,+1899.49
2000-01-07 00:00:00 PST,+2147.78,-370.356,-1468.63,-1910.22,-905.774,+1868.41
2000-01-08 00:00:00 PST,+2126.9,-387.886,-1449.68,-1923.01,-861.82,+1867.52
2000-01-09 00:00:00 PST,+2134.32,-412.733,-1514.61,-1732.7,-754.09,+1890.02
2000-01-10 00:00:00 PST,+2102.3,-469.614,-1592.82,-1592.45,-799.651,+1922.05
