# file...... Voltage_630.csv
# date...... Thu Aug 02 10:40:33 2012
# user...... dwp0
# host...... (null)
# target.... node 38
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:00 PST,+2386.87,-0.289746,-1201.19,-2079.96,-1193.28,+2067.21
2000-01-01 00:01:00 PST,+2371.86,-0.28522,-1201.19,-2079.96,-1185.78,+2054.2
2000-01-01 00:02:00 PST,+2356.84,-0.284937,-1201.19,-2079.95,-1178.27,+2041.2
2000-01-01 00:03:00 PST,+2341.8,-0.349021,-1201.22,-2079.91,-1170.69,+2028.2
2000-01-01 00:04:00 PST,+2326.78,-0.343937,-1201.22,-2079.92,-1163.19,+2015.2
2000-01-01 00:05:00 PST,+2311.73,-0.417933,-1201.24,-2079.88,-1155.68,+2002.2
2000-01-01 00:06:00 PST,+2296.72,-0.403425,-1201.24,-2079.88,-1148.19,+1989.19
2000-01-01 00:07:00 PST,+2281.72,-0.366479,-1201.24,-2079.88,-1140.68,+1976.19
2000-01-01 00:08:00 PST,+2266.71,-0.357618,-1201.23,-2079.88,-1133.18,+1963.18
2000-01-01 00:09:00 PST,+2251.7,-0.32579,-1201.22,-2079.9,-1125.69,+1950.18
2000-01-01 00:10:00 PST,+2251.72,-0.295143,-1201.21,-2079.9,-1118.21,+1937.17
2000-01-01 00:11:00 PST,+2251.73,-0.265847,-1201.2,-2079.92,-1110.74,+1924.16
2000-01-01 00:12:00 PST,+2251.75,-0.211797,-1201.17,-2079.95,-1103.25,+1911.15
2000-01-01 00:13:00 PST,+2236.72,-0.250962,-1201.23,-2079.85,-1095.69,+1898.16
2000-01-01 00:14:00 PST,+2236.7,-0.282454,-1201.24,-2079.84,-1088.17,+1885.15
2000-01-01 00:15:00 PST,+2236.7,-0.287652,-1201.24,-2079.85,-1080.65,+1872.15
2000-01-01 00:16:00 PST,+2236.61,-0.274545,-1201.15,-2079.78,-1080.62,+1872.08
2000-01-01 00:17:00 PST,+2236.61,-0.273395,-1201.13,-2079.81,-1080.64,+1872.08
2000-01-01 00:18:00 PST,+2236.63,-0.228401,-1201.07,-2079.9,-1080.67,+1872.07
2000-01-01 00:19:00 PST,+2236.6,-0.198056,-1201.03,-2079.87,-1080.66,+1872.04
2000-01-01 00:20:00 PST,+2236.6,-0.211345,-1201.03,-2079.86,-1080.66,+1872.04
2000-01-01 00:21:00 PST,+2236.6,-0.21223,-1201.04,-2079.85,-1080.66,+1872.04
2000-01-01 00:22:00 PST,+2236.6,-0.202104,-1201.05,-2079.84,-1080.67,+1872.04
2000-01-01 00:23:00 PST,+2236.6,-0.202011,-1201.05,-2079.84,-1080.68,+1872.04
2000-01-01 00:24:00 PST,+2236.59,-0.220469,-1201.08,-2079.8,-1080.67,+1872.04
2000-01-01 00:25:00 PST,+2236.61,-0.27591,-1201.17,-2079.76,-1080.66,+1872.08
2000-01-01 00:26:00 PST,+2236.6,-0.300631,-1201.16,-2079.77,-1080.64,+1872.08
2000-01-01 00:27:00 PST,+2236.59,-0.313985,-1201.17,-2079.76,-1080.63,+1872.08
2000-01-01 00:28:00 PST,+2236.59,-0.311104,-1201.16,-2079.78,-1080.62,+1872.08
2000-01-01 00:29:00 PST,+2236.6,-0.283373,-1201.13,-2079.81,-1080.61,+1872.08
2000-01-01 00:30:00 PST,+2236.59,-0.312381,-1201.12,-2079.82,-1080.6,+1872.08
2000-01-01 00:31:00 PST,+2236.6,-0.294272,-1201.14,-2079.81,-1080.57,+1872.08
2000-01-01 00:32:00 PST,+2236.6,-0.290126,-1201.15,-2079.79,-1080.59,+1872.08
2000-01-01 00:33:00 PST,+2236.61,-0.275957,-1201.13,-2079.81,-1080.59,+1872.08
2000-01-01 00:34:00 PST,+2236.58,-0.321438,-1201.13,-2079.81,-1080.6,+1872.08
2000-01-01 00:35:00 PST,+2236.58,-0.339389,-1201.17,-2079.77,-1080.59,+1872.08
2000-01-01 00:36:00 PST,+2236.57,-0.346508,-1201.15,-2079.79,-1080.62,+1872.08
2000-01-01 00:37:00 PST,+2236.57,-0.348877,-1201.19,-2079.73,-1080.61,+1872.08
